Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Lub_Stress_Index,Thermal_Efficiency,Power_Load_Index
750,2.68,7.57,3.5,75.44,77.23,202.1792,0.04531917061774302,5677.5
1046,3.53,5.98,2.38,76.93,68.22,271.5629,0.03488712476002275,6255.080000000001
918,5.97,13.74,1.95,76.86,78.06,458.8542,0.024980780812095718,12613.32
940,1.94,5.61,5.55,83.76,80.16,162.4944,0.06923651830881758,5273.400000000001
665,4.33,5.81,4.76,77.03,76.31,333.5399,0.06237713767826789,3863.6499999999996
1123,2.58,7.78,2.12,77.95,81.76,201.11100000000002,0.025929546730730585,8736.94
645,3.9,9.63,1.93,77.68,75.24,302.952,0.02565124592620336,6211.35
1033,2.31,11.6,2.49,76.94,70.76,177.7314,0.03518936755379203,11982.8
1106,1.99,7.14,1.36,77.68,78.2,154.5832,0.017391302123874408,7896.839999999999
1127,3.97,5.67,1.08,76.57,75.45,303.9829,0.01431411341098563,6390.09
694,3.07,6.21,2.06,77.6,78.52,238.23199999999997,0.026235350708691964,4309.74
1552,1.95,5.01,3.14,75.36,81.37,146.952,0.03858915588187835,7775.5199999999995
430,3.22,10.52,1.61,76.79,63.8,247.26380000000003,0.02523510576252261,4523.599999999999
907,2.21,4.2,1.94,87.45,85.97,193.2645,0.022566008774455183,3809.4
625,2.47,7.75,2.0,80.62,73.36,199.1314,0.027262809806051006,4843.75
1158,4.1,6.87,2.11,76.1,87.88,312.00999999999993,0.024010010922848095,7955.46
772,4.25,6.21,1.38,75.14,85.95,319.345,0.016055844554293826,4794.12
454,2.33,10.4,1.6,75.13,67.31,175.0529,0.023770610047450593,4721.6
545,2.06,5.19,1.36,75.49,71.31,155.5094,0.01907165627939191,2828.55
673,3.73,4.04,1.3,75.43,75.17,281.3539,0.017294130997188906,2718.92
1331,2.31,6.93,1.47,77.09,83.26,178.0779,0.017655534751917515,9223.83
485,2.28,7.98,2.44,76.03,86.7,173.3484,0.028143018668625296,3870.3
1059,3.57,5.79,1.61,75.97,86.03,271.2129,0.018714399777473002,6131.61
1170,4.53,6.53,2.42,77.24,75.3,349.8972,0.032138109941818066,7640.1
868,3.62,1.43,2.15,86.57,87.11,313.3834,0.024681434429866325,1241.24
679,3.67,4.04,1.22,76.28,73.36,279.9476,0.016630313981691115,2743.16
478,3.45,11.97,1.84,78.2,76.93,269.79,0.02391784428469462,5721.66
1185,3.1,3.6,2.29,76.42,78.39,236.90200000000002,0.029212906083313422,4266.0
1112,2.58,3.57,1.19,75.46,74.78,194.68679999999998,0.01591334368636752,3969.8399999999997
1045,2.42,5.79,2.86,77.29,75.9,187.04180000000002,0.037681154455710866,6050.55
585,4.36,4.11,3.03,75.27,77.52,328.1772,0.03908668226435987,2404.3500000000004
1052,2.23,11.7,1.39,74.65,76.03,166.4695,0.018282254599203653,12308.4
673,3.89,11.94,1.84,74.03,76.05,287.9767,0.024194605628585716,8035.62
774,4.85,8.88,1.61,76.99,77.06,373.40149999999994,0.020892808085542683,6873.120000000001
401,1.65,6.85,3.4,75.74,89.4,124.97099999999999,0.03803131565645238,2746.85
680,3.76,2.89,1.69,80.77,69.54,303.69519999999994,0.02430255618312393,1965.2
1244,4.24,15.71,3.18,78.8,75.1,334.112,0.042343536305787445,19543.24
594,4.73,2.44,1.34,75.56,74.19,357.39880000000005,0.018061730952725306,1449.36
726,5.08,6.72,2.78,76.16,74.19,386.89279999999997,0.03747135227505698,4878.72
1358,3.55,13.22,2.71,81.55,90.5,289.5025,0.029944748072403528,17952.760000000002
598,2.87,4.7,2.77,76.6,76.11,219.84199999999998,0.036394687111458796,2810.6
1276,5.48,5.35,2.47,76.53,77.49,419.3844,0.0318750765421246,6826.599999999999
667,3.18,8.72,2.05,80.42,79.19,255.7356,0.025887103688962784,5816.240000000001
418,2.03,5.55,2.04,74.88,85.35,152.00639999999999,0.023901578921900538,2319.9
513,2.34,6.25,0.92,79.84,71.69,186.8256,0.012833029316079048,3206.25
728,4.23,13.04,1.24,78.51,78.55,332.0973000000001,0.01578612147853323,9493.119999999999
645,3.64,4.31,2.23,75.11,81.98,273.4004,0.027201753207885676,2779.95
1155,2.13,9.5,2.09,77.15,68.67,164.3295,0.030435411324390368,10972.5
501,2.88,6.56,2.27,77.08,83.31,221.9904,0.027247626065583234,3286.56
856,4.99,5.94,3.85,85.18,80.53,425.04820000000007,0.0478082642731573,5084.64
1148,3.85,5.87,0.86,77.21,79.6,297.25849999999997,0.010804018743213725,6738.76
602,4.08,4.19,2.03,75.32,72.77,307.30559999999997,0.02789610720130449,2522.38
558,4.19,8.36,2.29,75.24,82.11,315.2556,0.027889413239628152,4664.88
1509,2.52,7.68,2.11,73.92,76.31,186.2784,0.027650369853181773,11589.119999999999
626,2.57,10.67,2.31,78.05,76.39,200.58849999999998,0.030239556193277103,6679.42
1666,5.61,9.34,1.14,76.59,73.49,429.66990000000004,0.015512312489820044,15560.44
658,3.72,2.85,5.62,76.22,71.13,283.5384,0.07901025179105135,1875.3
797,2.09,3.04,2.13,77.98,80.88,162.9782,0.026335308316603818,2422.88
785,4.63,5.94,2.79,76.66,82.32,354.9358,0.03389212416276432,4662.900000000001
1146,2.19,1.6,2.08,77.8,88.23,170.38199999999998,0.023574745146237655,1833.6000000000001
736,2.52,4.28,1.55,77.37,77.5,194.97240000000002,0.01999999741935517,3150.0800000000004
1072,2.17,6.84,2.48,75.73,75.51,164.3341,0.0328433276594719,7332.48
881,4.59,4.55,1.84,75.95,75.29,348.6105,0.024438833252910973,4008.5499999999997
876,2.65,7.8,1.46,75.97,80.55,201.32049999999998,0.018125385707587125,6832.8
491,3.23,4.91,1.23,77.97,78.8,251.8431,0.015609135074982858,2410.81
1008,3.7,5.03,1.07,77.55,71.29,286.935,0.015009115582954749,5070.240000000001
609,3.03,6.84,1.07,73.71,83.19,223.34129999999996,0.012862121305190372,4165.5599999999995
854,3.11,5.41,0.82,77.29,80.33,240.3719,0.010207891172925285,4620.14
992,3.2,5.91,2.48,83.2,70.5,266.24,0.03517729997485106,5862.72
508,3.36,5.73,2.56,78.53,81.75,263.8608,0.03131498087890142,2910.84
976,4.62,7.89,3.38,75.14,89.74,347.1468,0.03766435952035218,7700.639999999999
509,5.18,7.33,6.71,76.87,72.6,398.1866,0.09242422969363227,3730.9700000000003
228,1.96,5.51,1.92,75.75,67.99,148.47,0.028239442824026646,1256.28
528,4.7,7.17,1.86,76.81,71.65,361.007,0.02595952184793833,3785.7599999999998
1321,3.43,8.13,1.95,78.14,76.88,268.0202,0.025364200655020725,10739.730000000001
617,3.26,5.36,2.95,75.24,73.3,245.28239999999997,0.040245560675912596,3307.1200000000003
603,4.06,5.36,1.88,77.26,82.0,313.6756,0.022926826472338232,3232.0800000000004
442,2.91,10.85,1.34,86.29,71.26,251.10390000000004,0.0188043756940253,4795.7
511,4.41,5.19,1.74,75.39,85.88,332.4699,0.020260826704607975,2652.09
719,2.42,4.93,2.76,75.22,77.1,182.0324,0.035797660726632846,3544.6699999999996
526,2.25,7.53,3.1,75.12,82.48,169.02,0.037584864502320015,3960.78
566,3.93,5.35,2.74,73.26,78.94,287.9118,0.034709901860919455,3028.1
616,2.93,7.4,3.8,76.49,71.73,224.1157,0.052976432040090324,4558.400000000001
1381,4.14,5.38,2.28,85.2,71.91,352.728,0.03170629513192948,7429.78
851,2.83,7.4,2.37,76.24,85.04,215.7592,0.02786923472845311,6297.400000000001
488,4.09,7.07,3.46,82.19,74.3,336.15709999999996,0.04656796143096078,3450.1600000000003
1183,2.83,9.13,3.02,74.29,72.85,210.24070000000003,0.041455038921751695,10800.79
469,2.35,4.81,2.63,76.85,89.32,180.5975,0.029444689941257284,2255.89
619,3.74,4.67,2.19,77.82,82.77,291.0468,0.026458858709815306,2890.73
1485,2.5,6.53,1.1,76.44,68.74,191.1,0.016002325283339357,9697.050000000001
550,3.64,7.1,2.62,86.44,73.35,314.6416,0.03571914986787323,3905.0
518,2.65,8.27,2.92,76.62,80.4,203.043,0.03631840344298464,4283.86
499,3.94,4.6,1.58,81.06,74.47,319.3764,0.021216594438486044,2295.3999999999996
1478,2.51,2.4,2.71,76.63,74.59,192.34129999999996,0.03633194311141666,3547.2
870,3.91,5.69,1.58,83.29,77.04,325.6639,0.020508823921492222,4950.3
504,3.94,7.16,3.66,74.41,67.06,293.17539999999997,0.054577981721147965,3608.64
494,4.43,6.22,1.35,76.94,75.63,340.84419999999994,0.017850057140016248,3072.68
821,5.27,5.69,1.34,76.3,73.92,402.10099999999994,0.01812770317536483,4671.490000000001
694,2.87,4.83,2.0,76.83,74.89,220.5021,0.02670583165898896,3352.02
830,2.0,3.57,1.44,78.2,75.5,156.4,0.019072845155914547,2963.1
934,4.44,12.61,3.2,74.31,73.45,329.93640000000005,0.04356704648508557,11777.74
940,2.88,7.51,3.09,76.01,66.63,218.9088,0.04637549956843771,7059.4
451,4.08,3.4,3.66,76.01,85.67,310.12080000000003,0.04272206808426893,1533.3999999999999
1555,3.46,3.7,1.86,78.04,74.25,270.01840000000004,0.025050501676700112,5753.5
1220,2.38,4.81,2.39,77.4,80.22,184.21200000000002,0.02979306534616488,5868.2
977,4.1,6.89,1.55,76.24,70.13,312.58399999999995,0.02210180777102413,6731.53
745,3.05,5.36,1.38,76.25,82.61,232.5625,0.016704997372594434,3993.2000000000003
659,4.47,4.82,0.69,74.49,83.79,332.97029999999995,0.008234871913728138,3176.38
867,3.69,4.97,3.89,75.4,74.0,278.226,0.05256756046384318,4308.99
626,2.25,3.75,3.15,75.88,84.57,170.73,0.03724724639384576,2347.5
797,2.67,3.34,1.49,84.02,84.19,224.33339999999998,0.017698061800919134,2661.98
529,2.53,4.88,2.57,78.08,86.57,197.5424,0.029686955101426,2581.52
905,3.61,2.5,3.18,77.06,85.55,278.1866,0.03717124054105897,2262.5
797,4.0,4.95,1.77,78.51,80.89,314.04,0.021881564855783797,3945.15
757,2.71,5.71,2.79,77.54,77.37,210.13340000000002,0.03606048390067417,4322.47
932,3.53,6.1,1.81,76.41,77.66,269.72729999999996,0.02330671860588223,5685.2
709,3.73,0.7,3.27,77.82,77.59,290.2686,0.042144600831988545,496.29999999999995
521,2.83,8.89,1.89,82.1,74.44,232.343,0.025389572086301437,4631.6900000000005
1487,4.72,6.81,2.76,82.26,72.57,388.2672,0.038032239488460864,10126.47
470,2.19,8.77,2.99,76.22,87.22,166.9218,0.03428112425118961,4121.9
870,2.47,7.62,2.56,74.19,75.0,183.2493,0.034133328782222826,6629.400000000001
562,3.19,8.51,3.41,76.87,72.91,245.2153,0.046769983984366485,4782.62
935,3.67,6.38,1.42,76.71,65.54,281.5257,0.021666154765615685,5965.3
1245,3.54,5.58,1.31,80.26,85.47,284.1204,0.01532701353375295,6947.1
855,4.54,4.26,2.16,76.54,71.55,347.4916,0.03018867502604123,3642.2999999999997
463,4.2,7.79,2.17,76.23,78.6,320.16600000000005,0.027608138981152802,3606.77
975,1.89,5.56,2.42,75.49,86.11,142.6761,0.028103585169714878,5421.0
706,2.27,3.71,3.31,78.39,78.11,177.9453,0.04237613079296751,2619.2599999999998
905,3.98,5.12,0.82,78.41,79.1,312.0718,0.010366623215344727,4633.6
1082,3.09,10.54,4.57,83.67,86.07,258.5403,0.053096310782350324,11404.279999999999
1203,4.47,3.57,2.65,81.59,78.7,364.7073,0.033672168529584684,4294.71
534,3.43,8.42,1.57,74.82,71.78,256.63259999999997,0.02187238480462736,4496.28
886,3.75,6.17,1.99,76.69,75.11,287.5875,0.026494471242914226,5466.62
679,3.62,7.13,3.09,77.13,76.36,279.2106,0.04046620737739557,4841.2699999999995
923,2.94,5.74,6.22,88.4,68.77,259.896,0.09044640243617821,5298.02
1076,2.7,11.93,1.31,76.64,82.84,206.92800000000003,0.015813614701398516,12836.68
685,2.66,9.22,1.51,75.54,80.95,200.93640000000002,0.018653487504201666,6315.700000000001
714,4.41,10.4,2.35,74.95,84.61,330.52950000000004,0.027774491457925606,7425.6
423,0.71,4.83,3.61,75.72,83.25,53.761199999999995,0.04336335815455157,2043.09
1144,2.0,7.98,2.88,76.06,82.57,152.12,0.034879491960822094,9129.12
1009,3.92,4.5,1.77,75.54,86.75,296.1168,0.0204034558612731,4540.5
537,3.54,15.87,5.45,75.6,80.3,267.62399999999997,0.06787047722659063,8522.189999999999
892,4.82,3.91,3.09,75.47,78.53,363.7654,0.03934801485444863,3487.7200000000003
605,2.62,6.58,2.21,73.42,69.32,192.3604,0.03188112638760439,3980.9
589,4.77,4.61,2.23,77.5,75.72,369.67499999999995,0.02945060361191183,2715.29
683,2.37,4.66,1.65,76.1,78.43,180.357,0.021037865480318052,3182.78
798,3.63,8.27,2.68,77.82,87.58,282.48659999999995,0.030600590248847884,6599.46
575,3.54,6.74,1.16,77.16,86.88,273.14639999999997,0.013351748002791436,3875.5
567,2.9,0.94,1.92,78.34,85.12,227.186,0.02255638832749197,532.98
592,2.47,10.15,1.1,74.99,63.24,185.2253,0.01739405164546938,6008.8
1067,4.43,4.11,2.6,77.35,77.04,342.66049999999996,0.03374869759232897,4385.37
715,3.39,6.98,3.13,76.87,87.9,260.58930000000004,0.035608642137810904,4990.700000000001
420,4.08,9.18,1.48,81.32,77.09,331.7856,0.019198337112681655,3855.6
604,2.45,6.77,3.17,76.87,88.84,188.33150000000003,0.035682121152395184,4089.08
882,2.57,6.07,2.76,85.91,84.38,220.78869999999998,0.032709168913348075,5353.740000000001
740,2.89,5.79,3.25,77.52,71.85,224.0328,0.045233118269572964,4284.6
1146,3.11,5.77,1.18,75.9,76.75,236.049,0.015374590830672203,6612.419999999999
596,3.13,5.78,1.78,73.32,66.11,229.49159999999998,0.02692481819319041,3444.88
644,3.38,6.33,2.77,73.86,66.72,249.64679999999998,0.041516780348204385,4076.52
675,2.49,7.34,2.1,80.16,75.71,199.5984,0.027737415435554694,4954.5
794,2.1,2.61,3.48,75.87,85.14,159.32700000000003,0.04087385002656213,2072.3399999999997
727,3.23,9.37,1.82,76.99,83.49,248.6777,0.021799015235475477,6811.99
1099,3.7,4.86,2.19,83.2,70.88,307.84000000000003,0.030897286837290233,5341.14
649,4.28,5.3,2.4,73.49,73.08,314.5372,0.03284071800209113,3439.7
996,4.9,11.87,4.2,76.63,76.05,375.487,0.05522681719568479,11822.519999999999
697,3.81,1.63,0.79,78.63,86.73,299.58029999999997,0.009108727186818034,1136.11
1050,3.44,5.18,1.98,74.59,86.84,256.5896,0.022800550115090957,5439.0
487,4.96,2.86,1.55,75.12,85.15,372.59520000000003,0.01820316873714988,1392.82
671,4.93,5.55,1.48,75.67,86.11,373.0531,0.01718731655007356,3724.0499999999997
398,3.73,5.34,1.32,75.1,85.74,280.123,0.015395379589995383,2125.32
605,3.89,5.3,5.03,86.7,72.1,337.26300000000003,0.0697642066901239,3206.5
520,4.23,2.38,2.78,77.68,85.79,328.5864000000001,0.03240470539635092,1237.6
777,3.97,7.27,1.84,74.27,78.41,294.8519,0.023466391599746002,5648.79
592,3.75,3.93,1.3,78.03,81.54,292.6125,0.015943093458045933,2326.56
657,2.68,18.16,1.92,77.17,69.49,206.81560000000002,0.02762987082603672,11931.12
983,3.14,3.1,2.1,75.63,75.7,237.4782,0.027741079558642065,3047.3
546,3.86,6.44,1.6,76.88,79.31,296.7568,0.02017399821283593,3516.2400000000002
468,2.78,6.0,1.7,78.17,78.14,217.3126,0.02175582009779625,2808.0
891,4.34,7.04,3.35,87.99,69.97,381.87659999999994,0.04787765501248321,6272.64
906,1.16,5.78,1.49,85.15,74.45,98.774,0.020013429145274795,5236.68
891,4.51,15.54,0.77,80.15,81.82,361.4765,0.009410900829760349,13846.14
844,2.86,5.36,1.81,76.36,73.19,218.3896,0.024730151013779067,4523.84
766,2.73,6.53,1.15,74.01,78.03,202.0473,0.014737919423565367,5001.9800000000005
837,4.95,6.14,1.47,79.49,88.8,393.4755,0.016554052189858986,5139.179999999999
831,2.75,5.34,2.58,76.08,82.43,209.22,0.031299280444100394,4437.54
426,4.34,5.63,4.16,79.63,86.74,345.59419999999994,0.047959413424093454,2398.38
1058,0.58,5.74,2.24,81.92,79.07,47.5136,0.0283293248603358,6072.92
1437,1.87,3.85,3.77,77.53,79.76,144.9811,0.04726679447507592,5532.45
734,2.65,4.58,2.9,77.4,87.05,205.11,0.03331418342169059,3361.7200000000003
719,4.16,3.67,2.71,75.77,75.86,315.2032,0.03572369684633577,2638.73
1499,3.08,6.53,2.54,78.28,74.56,241.10240000000002,0.03406651903614283,9788.470000000001
1117,2.77,1.85,1.43,85.0,71.37,235.45,0.020036427065093586,2066.4500000000003
700,3.95,4.54,1.66,77.46,81.83,305.967,0.02028595621581862,3178.0
738,2.92,10.31,2.8,75.57,79.64,220.66439999999997,0.03515820753915023,7608.780000000001
739,2.37,5.57,2.29,77.43,83.05,183.50910000000002,0.02757374743242054,4116.2300000000005
647,3.87,10.32,0.92,76.86,75.06,297.4482,0.012256859544782901,6677.04
1276,5.01,9.78,2.9,76.28,80.89,382.1628,0.03585115145862882,12479.279999999999
1162,2.82,7.13,1.78,74.76,70.12,210.8232,0.02538505057258263,8285.06
441,3.85,8.32,2.98,78.19,71.8,301.0315,0.04150417249245508,3669.1200000000003
787,2.73,7.06,1.45,76.25,74.23,208.1625,0.01953387854858163,5556.219999999999
915,3.64,4.91,2.97,77.01,80.35,280.31640000000004,0.036963281025105044,4492.650000000001
700,1.96,7.24,2.91,73.8,77.79,144.648,0.03740840244139318,5068.0
502,5.17,5.96,3.38,75.5,84.68,390.335,0.03991496930621524,2991.92
775,2.03,7.6,1.42,75.6,88.21,153.46799999999996,0.016097946253492094,5890.0
853,3.76,4.47,2.83,86.14,73.07,323.8864,0.038729979645548154,3812.91
1132,3.82,10.43,1.55,81.7,80.11,312.094,0.01934839354033285,11806.76
589,2.51,12.5,3.0,74.39,79.83,186.7189,0.03757985248905769,7362.5
799,2.92,4.74,2.41,77.82,81.0,227.23439999999997,0.029753082746532995,3787.26
526,4.47,14.2,3.11,83.58,76.82,373.6026,0.04048424362350382,7469.2
1189,2.2,4.17,0.95,77.74,69.52,171.028,0.013665130370378255,4958.13
534,4.89,14.05,3.14,80.93,77.75,395.7477,0.04038584689571101,7502.700000000001
828,2.02,10.5,2.87,75.49,70.13,152.4898,0.040923992453444684,8694.0
754,2.74,3.85,3.35,77.55,85.24,212.487,0.03930079313693183,2902.9
838,3.0,12.22,1.98,74.88,86.56,224.64,0.022874304196591474,10240.36
962,3.38,4.39,1.93,73.47,73.14,248.3286,0.026387745913625114,4223.179999999999
566,3.52,8.59,2.07,76.67,72.65,269.8784,0.02849276964999729,4861.94
895,3.58,6.14,1.91,76.29,84.26,273.1182,0.02266792989936744,5495.299999999999
796,3.53,6.92,2.38,75.32,74.13,265.8796,0.0321057558200788,5508.32
846,3.97,4.89,2.17,78.27,87.77,310.7319,0.0247237068789214,4136.94
465,3.85,5.42,2.03,75.47,70.97,290.5595,0.028603631308492132,2520.3
779,3.46,4.02,2.83,75.77,82.32,262.1642,0.03437803275291147,3131.5799999999995
815,4.14,5.79,1.28,76.03,76.78,314.76419999999996,0.016671005903750206,4718.85
1007,3.92,3.89,1.69,82.34,68.56,322.7728,0.024649938061560957,3917.23
1018,2.4,5.32,1.57,76.82,84.87,184.36799999999997,0.018498878461308065,5415.76
750,2.35,8.44,2.37,77.69,79.64,182.57150000000001,0.02975891138135216,6330.0
801,4.13,9.58,2.48,74.36,81.54,307.10679999999996,0.030414516750733776,7673.58
780,4.5,5.65,5.81,76.57,84.81,344.56499999999994,0.0685060643195302,4407.0
944,2.77,5.5,1.47,84.32,79.14,233.5664,0.018574675439136285,5192.0
498,1.89,12.09,3.25,75.48,91.18,142.6572,0.03564377762187128,6020.82
770,5.32,3.69,1.91,74.69,86.7,397.3508,0.022029985925030457,2841.3
1020,3.13,6.01,2.89,76.63,73.88,239.85189999999997,0.03911748252335104,6130.2
918,2.45,6.6,0.89,76.53,71.99,187.4985,0.012362826453281505,6058.799999999999
503,3.34,5.11,1.62,75.87,76.43,253.4058,0.021195862724602547,2570.3300000000004
492,3.8,4.14,1.87,76.57,73.7,290.96599999999995,0.025373130885599608,2036.8799999999999
462,4.01,5.71,1.31,76.04,72.43,304.92040000000003,0.018086425778486015,2638.02
610,2.41,16.37,2.59,76.39,74.79,184.09990000000002,0.03463029353786688,9985.7
999,4.23,4.76,1.34,82.33,77.64,348.25590000000005,0.01725914254776629,4755.24
722,4.69,3.61,3.21,78.15,69.72,366.52350000000007,0.0460413014857571,2606.42
643,4.9,6.79,2.66,77.0,84.87,377.3,0.03134204885801239,4365.97
1328,5.23,6.66,2.34,77.78,78.91,406.78940000000006,0.02965403248586586,8844.48
996,3.49,7.76,2.09,75.96,71.51,265.1004,0.029226677495919798,7728.96
537,4.48,8.44,2.34,75.45,78.58,338.016,0.029778565821002058,4532.28
610,3.95,6.63,1.28,77.76,73.15,307.15200000000004,0.017498288790391142,4044.2999999999997
932,2.38,4.65,0.91,88.7,83.2,211.106,0.010937498685396792,4333.8
779,1.8,8.49,5.56,78.59,92.06,141.46200000000002,0.06039538774762244,6613.71
994,3.51,11.21,2.42,81.7,75.98,286.767,0.03185048277829918,11142.740000000002
1069,5.43,4.56,2.21,76.84,75.84,417.2412,0.02914029151631177,4874.639999999999
675,3.18,7.77,1.96,75.89,79.2,241.33020000000002,0.024747471622793983,5244.75
1363,3.68,4.38,5.05,84.85,89.78,312.248,0.056248601442570566,5969.94
676,3.32,4.57,1.63,76.38,81.41,253.58159999999998,0.02002210784644296,3089.32
770,2.26,9.43,1.54,75.8,77.41,171.30799999999996,0.01989406796356182,7261.099999999999
698,3.06,5.81,1.87,75.31,81.89,230.4486,0.0228355082628516,4055.3799999999997
761,2.57,7.26,1.49,77.06,83.63,198.0442,0.01781657086971531,5524.86
579,2.39,0.75,2.1,83.29,78.74,199.06310000000002,0.026670049953003563,434.25
745,2.46,4.42,1.93,78.02,78.58,191.92919999999998,0.024560953860911953,3292.9
606,3.13,3.7,2.58,76.01,78.11,237.9113,0.0330303375969354,2242.2000000000003
558,2.87,5.76,2.28,84.08,73.35,241.30960000000002,0.031083840343034717,3214.08
634,2.22,2.99,2.57,86.67,85.28,192.40740000000002,0.030136018980297958,1895.66
896,3.48,6.64,2.43,75.94,80.7,264.27119999999996,0.03011152043227752,5949.44
1135,1.97,4.97,5.06,77.37,79.88,152.4189,0.0633450095962682,5640.95
734,2.46,3.23,2.17,77.32,81.03,190.20719999999997,0.026780201557422983,2370.82
375,4.27,5.73,1.61,82.33,72.57,351.54909999999995,0.022185473034935507,2148.75
643,2.1,9.99,2.69,78.96,85.83,165.816,0.03134101930082497,6423.57
1025,3.23,6.21,1.53,75.59,82.18,244.1557,0.01861766626701554,6365.25
1270,1.8,4.83,3.39,75.11,80.64,135.198,0.042038685263059865,6134.1
530,2.23,5.43,1.05,76.74,77.01,171.13019999999997,0.013634591139515498,2877.8999999999996
729,2.54,0.44,2.23,76.45,88.79,194.18300000000002,0.02511543809939879,320.76
453,4.16,5.01,2.8,77.47,64.64,322.2752,0.04331682498192682,2269.5299999999997
579,1.83,5.02,2.95,80.0,80.09,146.4,0.0368335576434564,2906.58
1020,4.86,7.81,2.91,75.29,84.48,365.90940000000006,0.03444601864985575,7966.2
669,2.94,12.81,1.73,75.77,74.17,222.76379999999997,0.023324791246488976,8569.890000000001
582,2.7,7.48,2.6,76.27,80.83,205.929,0.03216627091843735,4353.360000000001
419,4.51,4.69,2.38,77.13,83.35,347.8563,0.028554285716342446,1965.1100000000001
774,2.83,11.69,2.18,75.45,72.56,213.5235,0.030044097292709855,9048.06
411,4.62,5.55,2.75,75.43,87.0,348.48660000000007,0.031609191769058416,2281.0499999999997
390,3.81,5.45,2.54,84.04,81.9,320.1924,0.03101342722668776,2125.5
764,4.4,4.31,1.5,86.72,76.15,381.56800000000004,0.01969796195693211,3292.8399999999997
818,2.7,6.12,6.49,75.69,75.74,204.363,0.08568786827464112,5006.16
977,3.22,4.69,2.71,83.65,72.7,269.353,0.03727647355206691,4582.13
724,3.03,7.65,1.82,77.34,78.03,234.34019999999998,0.02332435943555563,5538.6
821,2.34,9.43,3.83,77.4,75.21,181.116,0.05092407247386352,7742.03
